,,,,Haversian canals,Haversian canals,Haversian canals,Haversian canals,Haversian canals,Haversian canals,Haversian canals,Haversian canals,Osteocytes,Osteocytes,Osteocytes,Osteocytes,Osteocytes,Osteocytes,Osteocytes,Osteocytes,Cement lines,Cement lines,Cement lines,Cement lines,Cement lines,Cement lines,Cement lines,Cement lines
,,,,Density (%),Area (um2),Number (-),L1 (um),L2 (um),Aspect Ratio (-),Characteristic Length (um),Thickness (um),Density (%),Area (um2),Number (-),L1 (um),L2 (um),Aspect Ratio (-),Characteristic Length (um),Thickness (um),Density (%),Area (um2),Number (-),L1 (um),L2 (um),Aspect Ratio (-),Characteristic Length (um),Thickness (um)
Donor,Side,Site,ROI,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Inferior,21,5.449834561719858,2253.1495493333337,3,71.11294574261296,40.92657734138269,1.7400239626076057,47.46735245759272,,9.18613909050511,123.36779556818182,176,14.544546379855248,10.32582906198566,1.4353408988598806,11.107105634150681,,12.551844171233892,,,,,,,2.975169242148783
8,Left,Neck Inferior,22,11.303198473416082,2363.0170310000003,4,60.283862020017395,47.74608261706827,1.3003599693126624,48.610873588118125,,8.396411688657738,130.19215283916085,143,14.801132171599132,10.83322312124059,1.3861873043819288,11.410177598931616,,14.00882274570952,,,,,,,3.1100081064021716
8,Left,Neck Inferior,23,3.129759633059645,1630.2328400000001,3,50.443503313084804,41.151206102943,1.2270743263904176,40.37614196527449,,10.281792593061136,136.05900443715848,183,15.319242389333736,11.013804889987673,1.4272473905747345,11.664433309730844,,12.739175812011766,,,,,,,2.794799051695909
8,Left,Neck Inferior,24,5.801719157577773,1335.368578,2,41.43166550688989,40.361853165913665,1.0256463451462987,36.54269527552668,,9.405839388927093,128.77490874418606,172,14.915686061111764,10.688814471411341,1.4189973050462337,11.347903275239267,,13.358392030776667,,,,,,,2.9705344751211538
8,Left,Neck Inferior,25,15.940722326289805,1347.950912,2,57.38629418200972,29.7816076105048,1.9128885654580463,36.71445099684864,,6.053253636846435,120.00181713207549,106,13.90778162960709,10.730586621148827,1.3094208551451576,10.954534090141648,,13.480022076204559,,,,,,,3.0877487466341176
8,Left,Neck Inferior,26,6.1063356733950735,2190.4202320000004,4,63.296461553505495,39.174793524072975,1.5528725200039455,46.801925515944326,,9.480636921298453,128.63136025433528,173,14.973552818660922,10.680006009200127,1.4336052543626738,11.341576621190516,,14.32373725131915,,,,,,,3.086095157926558
8,Left,Neck Inferior,27,2.938498975858266,855.7550142857143,7,38.1442031071214,28.945502888681496,1.3456058142525713,29.25329065738954,,10.153311989899445,131.0436700638298,188,15.405446585173188,10.726959375767365,1.4612454211297141,11.447430718891894,,14.670153762907518,,,,,,,2.9153995038328264
8,Left,Neck Inferior,28,5.277831270460951,2448.631608,3,70.87448551745989,43.33790641060436,1.610466608744458,49.483649905802224,,9.097377844518887,128.22648764285714,168,15.102538176842456,10.693386117346652,1.4562782746364822,11.323713509395102,,11.542104655192329,,,,,,,2.9341593715420156
8,Left,Neck Inferior,29,3.4851455681798287,1758.2444120000002,3,53.76988674706767,41.03128554899536,1.4152747463550295,41.931425112915015,,10.09745103640923,127.55330351832461,191,14.925859310713848,10.654766766141483,1.4510527420916648,11.293949863458957,,13.501208501684646,,,,,,,2.9019501634080807
8,Left,Neck Inferior,30,4.018224470860104,1890.8512712000002,5,61.54978871815495,32.330077224964356,1.7823611545563711,43.48391968532736,,9.76046839304524,120.71934525773197,194,14.534603937639108,10.343041158367908,1.4392053161465186,10.987235560309607,,10.640529313324487,,,,,,,2.5988356243407407
8,Left,Neck Inferior,31,9.967437544860909,,0,,,,,,3.874872393174858,110.39491944303798,79,14.15203810446595,9.7329984254738,1.4793105725540303,10.506898659596844,,7.819260123474796,,,,,,,2.8359533810969664
8,Left,Neck Inferior,32,11.385042278671593,1999.3146373333334,6,60.59282147369915,40.38661206126687,1.483156724333501,44.71369630586732,,8.047078347022536,122.09884923287672,146,14.461947094171125,10.408265467470132,1.4277922220584276,11.049834805682694,,14.957203747697202,,,,,,,3.026632562788328
8,Left,Neck Inferior,33,2.769997023861627,2042.349866666667,3,71.26266436268423,34.531602145298635,1.9016680932046548,45.19236513689748,,8.874884652607413,126.14965529824562,171,14.882426878082656,10.460348838514301,1.4396859577444179,11.231636358885806,,14.74601066822714,,,,,,,3.017641071607387
8,Left,Neck Inferior,34,8.062271318779434,4944.310204,2,88.89129777229277,68.35911000558947,1.3427989202062016,70.31578915151276,,8.354160418541104,128.00427789333335,150,14.950239800227338,10.679697996720954,1.4297014329909137,11.313897555366733,,14.280001713771584,,,,,,,3.183315658178052
8,Left,Neck Inferior,35,3.8737942262915563,1275.465727,4,44.95688575416644,35.14671750644899,1.300732422458731,35.71366302971455,,10.744742365673646,126.56884060784316,204,14.72882488278035,10.487411499696751,1.4242046657059355,11.25028180126361,,14.312512236321501,,,,,,,2.7015375234034367
8,Left,Neck Inferior,36,9.806813606204374,1550.362372,4,67.63536753379081,28.326274880365997,2.479084585923563,39.37464123011154,,9.690067304939415,129.28048759763314,169,14.76944660164888,10.825869342140724,1.3888246125386037,11.370157764852392,,13.283384366037938,,,,,,,2.8250635622358544
8,Left,Neck Inferior,37,8.025069589117837,,0,,,,,,7.931077145630698,120.7657706754967,151,14.293022828839218,10.50062767540476,1.3861810577584857,10.98934805507118,,13.044616175266956,,,,,,,3.013427780121872
8,Left,Neck Inferior,38,3.219481451655258,1198.4217253333334,3,52.578109059104875,25.394108113637962,2.353988436843371,34.61822822348558,,10.326598169386056,137.27548824175824,182,16.0146907421342,10.796266334509848,1.4868200087276444,11.716462275011098,,15.742918128866538,,,,,,,2.9283835870805253
8,Left,Neck Inferior,39,3.5048406015300855,1398.0067190000002,4,53.71678295943599,36.75290907809465,1.4711588477432849,37.389928042188046,,8.419510513615995,130.19279043589745,156,14.839563886594963,10.884756007696788,1.3894341386710045,11.410205538722668,,14.520401313521653,,,,,,,3.0998894573037616
8,Left,Neck Inferior,40,10.427425990441344,5089.608808800001,5,98.0726838800512,50.027180589454765,1.7275734137113574,71.34149429890013,,6.382812385480237,123.21066644827587,116,14.983448025775399,10.229480101358119,1.5044321153541615,11.100030020152012,,15.1251594115089,,,,,,,3.1981119519194894
8,Left,Neck Superior,1,10.915862817527703,4574.225467,4,100.87972666232098,54.34844923317551,1.8081867794835536,67.63302053730855,,5.79779211272311,138.83508511827958,93,15.411277910562562,11.251853688430677,1.3799040135504754,11.782830097997662,,12.629272438747586,,,,,,,3.258011700355979
8,Left,Neck Superior,2,9.611613942332943,9798.902896000001,1,133.76667325232586,93.4784370966916,1.430989620782397,98.98940799903797,,5.4575035226100725,129.80822564210527,95,15.255716490054539,10.615357088449022,1.4888953664278204,11.393341285246628,,15.812766616793287,,,,,,,3.08306213867932
8,Left,Neck Superior,3,13.222807723954414,2731.278241333334,3,85.2467194937058,38.33416502199839,2.0886163683139256,52.26163259345554,,5.482367656552615,133.62967325842698,89,14.819195302057016,11.27756156251992,1.3436304979665132,11.559830156988768,,13.484506132989026,,,,,,,3.0793206903520214
8,Left,Neck Superior,4,6.612716864200557,1789.4267180000002,4,53.69326459648524,36.800733741573595,1.4371034190496572,42.301616021140376,,7.024721734036321,130.15638669841272,126,14.982936084507063,10.681054889866749,1.4190556735946107,11.408610200125723,,13.39285295840656,,,,,,,3.038753795119788
8,Left,Neck Superior,5,13.908632551951122,4402.175726,4,99.27140072553699,53.3314812507696,1.8996163036049873,66.34889393200162,,5.1081568846750205,123.52446705617979,89,14.211420393906293,10.794723284312399,1.3321226309363619,11.114156155830266,,15.004194097760605,,,,,,,3.1542835925239507
8,Left,Neck Superior,6,13.56112463017104,2428.7186968000005,5,73.20386127464931,39.86434042053802,1.8602469623353453,49.28203219024151,,5.200532660924865,129.16856822988507,87,14.473000184264086,11.017861973317348,1.3284937683707319,11.365235071474988,,12.477531531805225,,,,,,,3.457025599917886
8,Left,Neck Superior,7,10.889602773060696,3359.3737664000005,5,103.73608003178697,44.96857962154825,2.2648950556528558,57.960104955046454,,4.869771074100087,113.00166812500001,96,13.831133063304582,10.28811578110771,1.3701473296077638,10.630224274445013,,10.892275654091543,,,,,,,3.1900199673443694
8,Left,Neck Superior,8,7.1523607779975835,1463.653679,4,49.448547662538616,35.05326320747372,1.4759738920751255,38.25772704957784,,6.006825616803838,123.38336449557524,113,14.369041368291406,10.615903228300041,1.4073485228803309,11.107806466425998,,14.824032959055726,,,,,,,3.2716204391661097
8,Left,Neck Superior,9,11.499273472103079,8818.027902,2,116.94010767196966,88.73253622039256,1.3044415952314636,93.90435507472483,,4.925572424706988,118.4499495652174,92,14.048975648182154,10.458254306405133,1.3770733926736927,10.883471393136356,,13.508728549527719,,,,,,,3.1917255571363783
8,Left,Neck Superior,10,11.549605223998178,2009.526386666667,3,57.034910037535276,40.679789961204705,1.4185726709700879,44.827741262154476,,5.411316460080656,119.65252576,100,13.930048565300154,10.598060693770748,1.356174097984146,10.938579695737468,,11.068556866820057,,,,,,,3.086209410557831
8,Left,Neck Superior,11,10.447996358607167,1938.773552,5,67.00945938781769,35.738713630221895,1.8530882143352065,44.031506356244506,,4.624850937383927,111.32924417204302,93,13.561290589389332,10.082467219106691,1.3695599248456238,10.55126742017484,,14.33738001681231,,,,,,,3.0583772492251016
8,Left,Neck Superior,12,11.446753383169062,1351.2332600000002,4,44.57768849618103,36.318727509969044,1.2181367821718525,36.759124853565275,,4.868778727820887,122.47882631818182,88,14.224780354392184,10.604774330649072,1.3684085132596382,11.067015239809775,,11.89788958631938,,,,,,,3.210070347706824
8,Left,Neck Superior,13,13.945396614204933,4712.357612000001,3,118.84408743608604,50.53936812443827,2.3828521218942487,68.64661398787271,,4.377457138352464,113.45851098795183,83,13.566246000396601,10.16995628604908,1.3701666056139492,10.65169052253922,,9.147039227752884,,,,,,,2.995757765496255
8,Left,Neck Superior,14,8.91922410321948,3170.748168,3,66.00176704523169,49.09346824400453,1.3272381199402383,56.309396800178924,,6.6106052233247645,141.99767747169813,106,15.601486952215657,11.312443619821499,1.3948395696402842,11.916277836291755,,10.421662141707312,,,,,,,2.9276608792788927
8,Left,Neck Superior,15,13.976908667565343,2386.9964066666666,3,60.82751845275833,42.74786211199494,1.4226732748860444,48.856897227174244,,4.1714788678650105,118.03496163157897,76,13.733365850032447,10.651752606553446,1.3069193725798511,10.864389611551077,,10.673674249169418,,,,,,,2.8037332876360352
8,Left,Neck Superior,16,14.061816144675337,4732.598758,2,89.72022394982461,67.6756299960018,1.332642339410642,68.79388605101474,,4.1205978966667525,130.18371405882354,68,14.578493621909793,10.938739481746206,1.3789824644529727,11.40980780113423,,15.699625677981208,,,,,,,3.1000594477479226
8,Left,Neck Superior,17,13.976908667565343,2386.9964066666666,3,60.82751845275833,42.74786211199494,1.4226732748860444,48.856897227174244,,4.1714788678650105,118.03496163157897,76,13.733365850032447,10.651752606553446,1.3069193725798511,10.864389611551077,,10.673674249169418,,,,,,,2.80606858236958
8,Left,Neck Superior,18,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,19,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,20,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,21,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,22,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,23,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,24,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,25,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,26,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,27,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,28,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,29,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,30,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,31,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,32,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,33,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,34,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,35,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,36,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,37,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,38,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,39,,,,,,,,,,,,,,,,,,,,,,,,
8,Left,Neck Superior,40,,,,,,,,,,,,,,,,,,,,,,,,
9,Right,Diaphysis,1,5.084819943628438,1444.962530666667,3,41.74192590302167,35.94258471247622,1.2061049761942861,38.012662767381435,,10.802062102865364,141.60641666298343,181,16.012135915059172,10.9892834190086,1.485435727797416,11.899849438668685,,12.99742698256066,,,,,,,2.9335235251141576
9,Right,Diaphysis,2,6.2223175364576955,4826.145676,3,96.73137007954017,56.65617070689646,1.5450017632252393,69.47046621406827,,9.400887677523837,133.5683550787879,165,15.055507216925372,10.916350767147842,1.3973320635682598,11.557177643299765,,13.728665636798947,,,,,,,3.02789332238117
9,Right,Diaphysis,3,7.221512228427374,2508.2609300000004,4,76.53588718755671,36.72029689299548,2.0049290408149725,50.082541169553295,,8.824250886859385,133.76819539869282,153,15.436400340213034,10.8224268545146,1.447799515720365,11.565820135152233,,10.764963393463658,,,,,,,2.8862933654478535
9,Right,Diaphysis,4,7.064827296440888,3244.7104096000003,5,92.52172296276136,39.43409465454153,2.078669350142946,56.96235958595817,,11.165478332124593,145.73256316853931,178,16.289367330218994,11.119661479989846,1.4865365267387651,12.071974286277259,,13.652974917821249,,,,,,,2.855185331642359
9,Right,Diaphysis,5,3.4995885926366834,2481.455088,3,63.905852948959044,48.04356846920197,1.3090218147893302,49.814205684724115,,11.26637277312144,130.66795940384617,208,14.961750088414089,10.751528267928121,1.4241795600307572,11.431008678320831,,12.007456188091869,,,,,,,2.6907952242680837
9,Right,Diaphysis,6,4.045797517550463,2528.502076,4,59.40164110138505,52.297816943176684,1.1317844565930602,50.28421298976449,,11.521164021164022,146.22368277248677,189,16.360187953976713,11.023506854884916,1.4949672464712993,12.09229849005088,,11.650702426564495,,,,,,,2.917573206397727
9,Right,Diaphysis,7,2.6141874266907092,1373.662638,4,47.371389832425,31.131274909048724,1.6655420868932524,37.06295506297359,,10.946874536539765,131.93305706930695,202,15.127657155580138,10.840266173535921,1.425787923613347,11.486211606500508,,12.721618257074931,,,,,,,2.855275085796281
9,Right,Diaphysis,8,4.599446788396562,2372.0434880000003,2,62.174752488407826,46.48570602930397,1.3220397861517825,48.703629105026664,,11.47700424360592,139.6505100612245,196,15.701140662287575,10.92455363333312,1.4637941493310385,11.81738169228804,,12.280766142906296,,,,,,,2.982072367226862
9,Right,Diaphysis,9,4.863797902697782,3039.727777,4,65.32610792102581,54.40012819556615,1.1976722231258605,55.13372631157811,,11.990099875328356,137.09589090384617,208,15.677510644575234,10.817272410816638,1.4594137874191815,11.708795450593804,,9.934167851277309,,,,,,,2.8907858453847184
9,Right,Diaphysis,10,6.443777244796134,2368.2140820000004,4,70.83451964874136,42.74848479651903,1.7279866894052969,48.664299871671844,,11.731326107194482,146.72271086631017,187,16.281376015125556,11.156184593798631,1.4777299988681234,12.11291504412997,,10.741435528464033,,,,,,,2.9092310812040822
9,Right,Diaphysis,11,4.5915687750564596,2171.82026,3,57.78752413551774,48.0336393246586,1.2054912378766527,46.60279240560591,,11.746707463083677,143.6770687794872,195,16.052185615735887,10.981031392265011,1.4841734365759993,11.986536980274462,,12.150390150142437,,,,,,,2.6643443242698517
9,Right,Diaphysis,12,3.8085817825318182,1860.270729,4,49.17361820025636,42.33404757526312,1.1804610339486683,43.13085588068014,,12.1643264689556,146.99091085427136,199,16.40276024190941,11.074206480262596,1.537980979893339,12.123980817135573,,12.566088214685461,,,,,,,3.057979641037807
9,Right,Diaphysis,13,7.555014793158383,2833.76044,3,65.68893253048445,55.962228010379384,1.2359569873420115,53.23307655959779,,9.240041283578416,124.8763858011696,171,14.650745239745904,10.578037097628064,1.4109220677139278,11.174810325064565,,13.808694170114856,,,,,,,2.8035758890316016
9,Right,Diaphysis,14,5.806095831655608,3205.75988,4,55.38346035597866,49.716484661771,1.0778889261265179,56.61943023379872,,8.895631406295013,143.47158095890413,146,15.746381818874415,11.089705377093015,1.4417152286178532,11.97796230411935,,16.013530466782516,,,,,,,3.210010383807955
9,Right,Diaphysis,15,6.672677299066892,1598.0345691428574,7,48.8843882429545,37.22229425600753,1.2999212059978942,39.97542456488558,,11.014922293399863,133.84685733333333,192,15.222017341065943,10.7750054137014,1.442177086965182,11.569220256064508,,13.521980134872772,,,,,,,2.967811829943069
9,Right,Diaphysis,16,2.400168064284589,1668.5269,2,47.43983296275456,44.764688150816035,1.0597104960008341,40.8476058049918,,11.247085201793722,142.18405904663214,193,16.27265793334675,11.038580074932785,1.4896121238294295,11.924095732869313,,16.87982062780269,,,,,,,2.925984445669252
9,Right,Diaphysis,17,5.766268097547312,2367.6670240000003,3,64.45487334120772,46.667190551945765,1.3970566906153519,48.65867881478083,,10.79332494229224,146.9720330867052,173,16.487549916386097,11.048464507268283,1.480287803443212,12.123202262055402,,12.955798410656312,,,,,,,3.1831578313949516
9,Right,Diaphysis,18,7.381698499676126,4165.299612000001,2,108.30835723887097,46.41551615634211,2.1209218859591084,64.53913240817543,,9.453827179162454,136.80552935,160,15.60123730717784,10.792347590224068,1.4708381188083124,11.69638958610733,,17.662013628330293,,,,,,,3.343772093465064
9,Right,Diaphysis,19,4.620892491377952,1319.7227192000003,5,43.21415128438682,36.33709031132803,1.211270344745757,36.327988097333446,,10.488422675587126,130.93303357068064,191,14.868233412001365,10.734117025262252,1.404366086006502,11.442597326248995,,10.878004460229619,,,,,,,2.8197305068309597
9,Right,Diaphysis,20,9.30655975910786,1037.7690260000002,2,36.74013456582121,35.37410517669997,1.0357600895157786,32.214422639556965,,8.894411736318888,141.01854542657344,143,15.585001261034456,11.122071481806719,1.4289334919563346,11.875122964692762,,15.028472155197374,,,,,,,3.0624704601943398
9,Right,Diaphysis,21,5.381558446105635,1232.248145,4,41.9970085241292,36.735051805118474,1.1619164652406586,35.10339221499825,,10.892371454474809,137.77670357219253,187,15.42293961707571,11.054580883247311,1.4131377974318289,11.737832149600392,,12.520121375839548,,,,,,,2.9667675549202466
9,Right,Diaphysis,22,3.8746695611071234,1510.9741960000001,5,48.41165956403558,40.03296726326151,1.2162707232188679,38.8712515363218,,10.957924883099379,140.06430729787235,188,15.577682314331144,11.090417214591978,1.4384383664213958,11.834876733530956,,13.883741366200583,,,,,,,2.919725733223249
9,Right,Diaphysis,23,6.429771887747063,2278.8248048000005,5,85.70300039394706,36.04475529644988,2.2825436031156885,47.73703808155676,,10.557408334229839,117.5966296952381,210,14.142133597429934,10.261965477277842,1.412813472200616,10.844197973812452,,10.199117838282824,,,,,,,2.762870769529929
9,Right,Diaphysis,24,6.638101573851999,3435.159534666667,3,83.80504581305013,51.947937526786134,1.6039330692062945,58.61023404377999,,10.356886699137902,130.66110696216217,185,14.778353278693485,10.775812829390626,1.3977223361636137,11.430708943987778,,12.95349175171224,,,,,,,2.8939407994509927
9,Right,Diaphysis,25,11.68178078114879,8150.070084000001,3,165.57079254360903,69.90588491452678,2.221247891448081,90.27773858488038,,9.735719276684524,144.26176467114095,149,15.704258257286433,11.256253571359835,1.429449255054294,12.010901909146579,,11.230815736918526,,,,,,,2.829479715615279
9,Right,Diaphysis,26,5.279581940092085,1429.4625540000002,2,48.10124979551444,38.11720985015329,1.2688410260364442,37.808233944472995,,9.981471298995938,141.5275079760479,167,15.896197825957206,11.091852318206268,1.4489734731457522,11.896533443656933,,16.200368725770602,,,,,,,3.0053862104568925
9,Right,Diaphysis,27,5.375431102396667,2823.3663380000003,4,64.8739965758128,54.78958822306426,1.1932456581954725,53.1353586418686,,10.95549532381754,141.61328730054646,183,15.946390693888041,10.99928335925051,1.492840209780513,11.900138121070126,,14.042423289331271,,,,,,,2.994034681459559
9,Right,Diaphysis,28,5.190297788904256,2038.3381080000001,4,67.54320925053113,37.55272919376044,1.8948024342896113,45.147957960465945,,9.409347951529138,125.99642049717515,177,14.567868519425945,10.685602848729193,1.406337399444979,11.22481271546101,,15.965839584535487,,,,,,,3.1745780200249527
9,Right,Diaphysis,29,6.9151450429789385,4321.7582,4,77.74183512219761,65.33214517830002,1.2100555052130912,65.74008062057727,,8.90899174361964,124.88740944578313,166,14.686159562602297,10.434873921763488,1.4438792048053306,11.175303550498445,,10.736585732824285,,,,,,,2.7376297481448155
9,Right,Diaphysis,30,9.246161656833738,2302.0200640000003,1,58.57909154557706,50.38357252451332,1.1626625229299956,47.97937123389593,,9.677948282680196,129.15717581176472,170,14.518899955205569,10.80493531627504,1.3646238528807975,11.364733864537467,,15.983950462485172,,,,,,,3.0119673568472405
9,Right,Diaphysis,31,4.31846431259957,2856.7368760000004,2,61.14651213965011,56.20883883495063,1.105864400432793,53.448450641716455,,11.347699401235952,137.08499862626263,198,15.3261914703613,10.844570576741171,1.4300680257657397,11.70833030906895,,15.220682746538467,,,,,,,2.9901333142270023
9,Right,Diaphysis,32,5.368428423872131,1165.780598,4,41.865084882590274,33.228265233914385,1.2246170563070655,34.14352937234228,,10.70678666900998,148.12155204678365,171,16.364569560951534,11.180714685169841,1.5106105516817891,12.170519793615377,,14.490930449823786,,,,,,,2.885035377982497
9,Right,Diaphysis,33,8.07452600619737,4528.910829333334,3,110.98256614850776,49.86155429961034,1.9994024008508209,67.29718292271478,,10.505868069607446,139.55354714450868,173,15.841924872332454,10.750830795300537,1.4948172296021924,11.813278424912735,,11.254314757064298,,,,,,,2.8883196744088435
9,Right,Diaphysis,34,4.373610405980288,2434.4081,1,68.66378703352812,45.305501011537295,1.5155728443670122,49.33972132065604,,10.371136568554313,134.01442464864866,185,15.230238485860067,10.765243079286293,1.437795545750324,11.576459935949705,,15.126938867047155,,,,,,,3.0091413282646227
9,Right,Diaphysis,35,5.611771502599745,2277.402454,4,65.68632039060554,46.398471571398545,1.4712153034111757,47.72213798647332,,10.75479222116089,138.67172953005465,183,15.849345483768976,10.79151126629543,1.4942499320936315,11.775896124289423,,11.468872587660321,,,,,,,3.043858323052202
9,Right,Diaphysis,36,5.41350816687383,1319.2303670000001,4,46.416647388923614,33.70129836649912,1.3575904384497295,36.32121097926114,,11.314809245077852,131.1491105294118,204,15.091106113997942,10.762376086387833,1.4285547025626486,11.452035213420006,,10.905305045924624,,,,,,,2.9231765190370975
9,Right,Diaphysis,37,4.223490485110555,2316.9729826666667,3,54.75793252560884,42.72733217300333,1.2017469737798476,48.13494554548355,,11.951981867534297,134.98398103773587,212,15.300956227903555,10.86129490031361,1.444044393430946,11.61826067179317,,13.031338823034812,,,,,,,2.7438065031070358
9,Right,Diaphysis,38,7.161114126153254,3825.0295360000005,3,108.60061101508174,44.53747666724996,2.044205083392328,61.84682316821132,,11.118130132659507,146.611544,176,16.386436858626443,11.061651086743103,1.507387080597333,12.108325400318575,,11.901170081368269,,,,,,,2.9076501139676405
9,Right,Diaphysis,39,4.497470282383011,1999.3146373333334,3,50.28587786411727,45.79364279728061,1.0992342449149046,44.71369630586732,,9.625219973603167,132.83074189595376,173,14.978860148792508,10.825865520187797,1.3960707785104518,11.525221989009745,,12.75251136530283,,,,,,,2.99827678275876
9,Right,Diaphysis,40,12.094938814096391,3968.358732,1,124.08278227716579,46.947522715089576,2.6430102186687665,62.99491036583829,,7.823788019855713,126.41866782352942,136,14.256400577601717,10.756972977141777,1.3428295493859963,11.243605641587108,,11.68439972317512,,,,,,,2.9156542353487347
9,Right,Neck Inferior,1,2.9520666654995535,1307.0309736,5,46.408668581991854,33.479017168501095,1.3860569609233637,36.152883337294135,,11.300222333464118,127.51285866046513,215,14.586570667657499,10.834007966899858,1.3719382030352933,11.29215916733665,,15.277420751423971,,,,,,,3.0127325348103247
9,Right,Neck Inferior,2,4.525480996481154,1728.8856326666669,6,51.496804013543795,39.77046165345653,1.2957939717062543,41.5798705224856,,9.456139064104446,118.78644656842106,190,14.684327821611568,9.887737710202344,1.5295295843802712,10.898919513805993,,15.300443743582221,,,,,,,3.0067052944976056
9,Right,Neck Inferior,3,3.2361128131510304,2416.9022440000003,3,67.67756436592616,45.83941166218219,1.4495244932041296,49.162000000000006,,10.331086887692793,126.21567452525252,198,14.627911037239908,10.703807174523435,1.3960576918672267,11.234574959705975,,16.51544619838075,,,,,,,2.921308618769275
9,Right,Neck Inferior,4,2.4084837450324748,1944.2441320000003,2,52.22218354765898,40.72413467449195,1.2422342016160428,44.093583796284925,,10.497306945434813,147.18375409195403,174,16.640933968520773,10.975650735632334,1.5310443704102514,12.131931177349879,,17.70285360636108,,,,,,,2.9862452705864917
9,Right,Neck Inferior,5,9.5332714763397,23441.4353,1,212.33046324078782,141.37617587652,1.501882915734263,153.10596102046452,,7.232150632311249,120.26426532352943,136,14.418307151393625,10.327793354383788,1.4237499040886124,10.96650652320644,,15.595398206113149,,,,,,,3.12998431051112
9,Right,Neck Inferior,6,4.07687190350309,2391.737576,2,66.14926774793686,46.114526918396486,1.4343996186559598,48.90539414011506,,11.121554599418713,136.06672193877552,196,15.739128840642037,10.657901230117018,1.4981506703512348,11.664764118437008,,16.082566421346083,,,,,,,2.91665373346452
9,Right,Neck Inferior,7,11.37979026977819,1255.8263448,5,47.01038205659575,32.44140820966615,1.4563336763629835,35.43764022617759,,6.833166241116538,113.82096974436091,133,13.483919375324218,10.339994297005907,1.3273137985050762,10.668691097991399,,10.467051554945353,,,,,,,2.8594743261824194
9,Right,Neck Inferior,8,2.845275818000385,1146.9982733333334,6,48.1004802846327,31.23487789322744,1.660065871382986,33.86736295215991,,12.503660190194744,126.00947591701247,241,14.962760525405516,10.43595006132383,1.46584611140028,11.225394243277716,,16.463873359671684,,,,,,,2.7353384666252785
9,Right,Neck Inferior,9,5.7491990686437555,2349.5046984000005,5,68.46294754856508,43.012230412878154,1.5972307282654494,48.471689659016434,,10.581941787246688,127.2077316734694,196,14.885895955422994,10.553554225142443,1.4370882012538628,11.278640506438238,,16.43061463305905,,,,,,,3.005340177425648
9,Right,Neck Inferior,10,3.6939129216925473,1538.9835656,5,46.17352749450802,36.66959012287414,1.2937805471420432,39.22988102964372,,11.167311992147024,131.7927081764706,204,15.545741110884865,10.692429859848575,1.471772986053487,11.480100529893917,,18.715347839523,,,,,,,2.9950946952839828
9,Right,Neck Inferior,11,3.6396421631273963,1625.1999064000001,5,49.073798463808274,40.85133848152274,1.1920187940853353,40.31376819896647,,12.229297627266453,135.1333637614679,218,15.212164166567277,10.95638132941708,1.4181411504302652,11.624687684469976,,13.892572944297083,,,,,,,2.785551766395142
9,Right,Neck Inferior,12,4.767948740393201,1986.549950666667,6,51.96877209364603,44.60729439875848,1.1704800418909043,44.57072975245825,,11.549243990992233,127.88434920930233,215,14.96777759354414,10.53910594387009,1.4341501935213854,11.308596252820344,,16.787536191920584,,,,,,,3.095885033875502
9,Right,Neck Inferior,13,8.447856305036677,,0,,,,,,6.141063762656444,122.21751422608698,115,14.32197990275117,10.585380012262418,1.3840816127878872,11.055203038664056,,12.383952730158427,,,,,,,3.116412389266914
9,Right,Neck Inferior,14,6.6332872323663805,2452.1874850000004,4,64.78035725865918,44.896106870916356,1.393946808488689,49.519566688330386,,11.12652816320408,131.16129987878787,198,14.99768933432205,10.887475096059353,1.402820697800393,11.45256739245781,,13.486743418585464,,,,,,,2.8592213885265734
