accuracy,loss,weighted_accuracy,val_accuracy,val_loss,val_weighted_accuracy
0.8770042061805725,0.02882145531475544,0.894868016242981,0.8771672248840332,0.028469441458582878,0.8957951664924622
0.8777929544448853,0.02764015458524227,0.8957210183143616,0.8735752701759338,0.02869725227355957,0.8925455808639526
0.878157377243042,0.026820654049515724,0.8963920474052429,0.8771670460700989,0.027390941977500916,0.8955744504928589
0.8768163919448853,0.026852188631892204,0.8947191834449768,0.8774392604827881,0.028051231056451797,0.8962177038192749
0.8781754374504089,0.026366913691163063,0.8963795900344849,0.873372495174408,0.027073686942458153,0.8925383687019348
0.8775268793106079,0.026083171367645264,0.8957777619361877,0.8757436871528625,0.0283182505518198,0.8946290016174316
0.8763580322265625,0.026552652940154076,0.8939971327781677,0.866865873336792,0.028884965926408768,0.8863642811775208
0.8662675023078918,0.02962404303252697,0.8825503587722778,0.8763641119003296,0.028526758775115013,0.8938246965408325
0.8767378926277161,0.02752423845231533,0.8940335512161255,0.8787162899971008,0.026493309065699577,0.8975088596343994
0.8789717555046082,0.02535492181777954,0.8974326252937317,0.8777095079421997,0.02553585357964039,0.8958042860031128
0.8790572285652161,0.024710971862077713,0.8974364399909973,0.8780754208564758,0.024888888001441956,0.8969650864601135
0.8794734477996826,0.024255672469735146,0.898048996925354,0.8783636689186096,0.024624161422252655,0.897017240524292
0.8795896172523499,0.023978188633918762,0.8982598781585693,0.8786289691925049,0.024275140836834908,0.8974267840385437
0.8798233270645142,0.023787645623087883,0.8985353708267212,0.8790090680122375,0.024097781628370285,0.8978529572486877
0.8795987963676453,0.023667460307478905,0.898291289806366,0.8792138695716858,0.02404571697115898,0.8979647755622864
0.8801034688949585,0.023732174187898636,0.8988094925880432,0.8785865902900696,0.024346938356757164,0.8977697491645813
0.8803548216819763,0.023375412449240685,0.8992428779602051,0.878987729549408,0.023679781705141068,0.8981385827064514
0.8805509209632874,0.023156138136982918,0.8993090391159058,0.8787879943847656,0.023721421137452126,0.8980849385261536
0.8803483247756958,0.02296750433743,0.8992338180541992,0.8793433904647827,0.02335050329566002,0.8985175490379333
0.8807520270347595,0.022687368094921112,0.899709165096283,0.8801541328430176,0.022876184433698654,0.8992892503738403
0.881682813167572,0.022555213421583176,0.9004911184310913,0.880626380443573,0.022663019597530365,0.8997238278388977
0.8823897242546082,0.022284604609012604,0.9011462926864624,0.8821832537651062,0.023087764158844948,0.9012617468833923
0.8836991190910339,0.022446386516094208,0.9021106362342834,0.8823370337486267,0.022719427943229675,0.9006927609443665
0.8852798342704773,0.02236732840538025,0.9033520817756653,0.8844702243804932,0.02247292920947075,0.9034092426300049
0.8865012526512146,0.021915258839726448,0.9047040939331055,0.8854812383651733,0.022303305566310883,0.9041476845741272
0.8865871429443359,0.021844664588570595,0.9046403765678406,0.8860662579536438,0.02212533727288246,0.9046752452850342
0.8873677849769592,0.02174157276749611,0.9052456021308899,0.8866427540779114,0.02199464850127697,0.9055129289627075
0.8878571391105652,0.021567195653915405,0.9058520793914795,0.8873530626296997,0.02180246077477932,0.9059333205223083
0.8875361084938049,0.021701088175177574,0.9053942561149597,0.8870391845703125,0.022007212042808533,0.9054635763168335
0.887708306312561,0.021698882803320885,0.9056928753852844,0.8863427639007568,0.021946320310235023,0.9044686555862427
0.8878045678138733,0.021497158333659172,0.9056988954544067,0.8871742486953735,0.022175565361976624,0.9056261777877808
0.888043999671936,0.02181161195039749,0.9057765603065491,0.8873844742774963,0.02197261154651642,0.906297504901886
0.8894919753074646,0.021397115662693977,0.9073609113693237,0.8882817029953003,0.02162606455385685,0.907111406326294
0.8895900249481201,0.021269140765070915,0.9072133302688599,0.8884031772613525,0.021739011630415916,0.9070512056350708
0.8892370462417603,0.02159019000828266,0.9069867134094238,0.8891792297363281,0.021446190774440765,0.9079480171203613
0.8900984525680542,0.021240325644612312,0.9079416990280151,0.8892765641212463,0.021366043016314507,0.907852292060852
0.8907826542854309,0.02095692604780197,0.9086024165153503,0.8894484043121338,0.021354442462325096,0.9076875448226929
0.8909748196601868,0.020939355716109276,0.9086040258407593,0.8899368047714233,0.021293718367815018,0.9085907936096191
0.891120195388794,0.02091483399271965,0.9088332653045654,0.8904138207435608,0.02108890749514103,0.9090149402618408
0.8912898898124695,0.020846769213676453,0.9090505838394165,0.8888953924179077,0.021355213597416878,0.9075562357902527
0.8905181884765625,0.02091204933822155,0.908315896987915,0.8902693390846252,0.021206356585025787,0.908654510974884
0.8914499878883362,0.020800519734621048,0.9093482494354248,0.8905505537986755,0.02105044201016426,0.9088664650917053
0.8916637897491455,0.020789843052625656,0.9093059301376343,0.8885738849639893,0.021439308300614357,0.9073781371116638
0.891528844833374,0.02093322202563286,0.9090194702148438,0.8905032277107239,0.021098852157592773,0.909263551235199
0.892732560634613,0.02050475776195526,0.9104593396186829,0.891186535358429,0.020964670926332474,0.909726083278656
0.8928989768028259,0.020491842180490494,0.9106666445732117,0.8899282813072205,0.021192872896790504,0.9086408019065857
0.8928283452987671,0.02047821134328842,0.910560667514801,0.8906754851341248,0.020880749449133873,0.9089301824569702
0.8918812870979309,0.020583754405379295,0.9095681309700012,0.8910656571388245,0.020897403359413147,0.9089756011962891
0.8918452858924866,0.02073013223707676,0.9094375371932983,0.8913853168487549,0.020880674943327904,0.9098047614097595
0.8916265964508057,0.020612796768546104,0.909368097782135,0.8914334177970886,0.020916635170578957,0.9096512198448181
0.8595733642578125,0.027449894696474075,0.8760653734207153,0.8422630429267883,0.029516523703932762,0.8449267148971558
0.8352786302566528,0.031599245965480804,0.8335996270179749,0.8487945795059204,0.030261779204010963,0.8527173399925232
0.8554227948188782,0.02856210619211197,0.8610541820526123,0.878984808921814,0.026682689785957336,0.8937296271324158
0.8805553913116455,0.026103729382157326,0.8941571712493896,0.8828233480453491,0.025030428543686867,0.8985899090766907
0.8835331201553345,0.02426009438931942,0.8985778093338013,0.8844220042228699,0.02322058007121086,0.9017804265022278
0.8884204030036926,0.022430220618844032,0.9050365686416626,0.8878515362739563,0.022057820111513138,0.9062082171440125
0.8900278806686401,0.021519288420677185,0.9075731635093689,0.8890941143035889,0.02157846838235855,0.9076959490776062
0.8907867670059204,0.021109335124492645,0.9085485339164734,0.8894051909446716,0.021304894238710403,0.9079266786575317
0.891793429851532,0.020905541256070137,0.9093953371047974,0.8861144781112671,0.021896805614233017,0.9050058126449585
0.8921858668327332,0.0207360927015543,0.9097330570220947,0.8912539482116699,0.020904412493109703,0.9098859429359436
0.8929736614227295,0.020474117249250412,0.9106521606445312,0.8919488787651062,0.020810453221201897,0.9104400277137756
0.8933953642845154,0.02037595771253109,0.9110188484191895,0.8915138244628906,0.02086661010980606,0.9103763699531555
0.8932507038116455,0.02045428566634655,0.9109790325164795,0.8906421065330505,0.02095789648592472,0.9090282917022705
0.893634021282196,0.02023857831954956,0.9113110899925232,0.891325056552887,0.020730361342430115,0.9098498225212097
0.8935873508453369,0.020289020612835884,0.9112254977226257,0.8924317955970764,0.020532090216875076,0.911159336566925
0.8943462371826172,0.020083468407392502,0.9121603965759277,0.8927163481712341,0.020455366000533104,0.9115213751792908
0.8950242400169373,0.020029261708259583,0.9126896858215332,0.8930673003196716,0.020645232871174812,0.9116007089614868
0.894346296787262,0.020228538662195206,0.9119983315467834,0.8918798565864563,0.021198512986302376,0.9100351929664612
0.8949045538902283,0.020096389576792717,0.9125478267669678,0.8929126262664795,0.020387742668390274,0.9116977453231812
0.8951534032821655,0.019959457218647003,0.9128569960594177,0.8930729627609253,0.02035677619278431,0.9118699431419373
0.8950366377830505,0.01989591494202614,0.9128232002258301,0.8931525945663452,0.020414046943187714,0.9113441109657288
0.89492267370224,0.019922463223338127,0.9125780463218689,0.8925790190696716,0.020516231656074524,0.9106674790382385
0.8956142067909241,0.019830435514450073,0.9134013056755066,0.8932304382324219,0.02041023038327694,0.911910355091095
0.894971489906311,0.01991596259176731,0.9127275943756104,0.8931840658187866,0.02042648382484913,0.9118029475212097
0.8959376811981201,0.019732827320694923,0.9136255979537964,0.8940424919128418,0.0201360322535038,0.9126653671264648
0.8963706493377686,0.019620882347226143,0.9140984416007996,0.8943910002708435,0.020008377730846405,0.9131609797477722
0.8964837789535522,0.019573185592889786,0.9142734408378601,0.893665611743927,0.02013399638235569,0.9125239253044128
0.896715521812439,0.0195302851498127,0.9145239591598511,0.8948068022727966,0.019973373040556908,0.9132458567619324
0.8969106078147888,0.019463976845145226,0.9146965742111206,0.8950926065444946,0.01996074989438057,0.9135175347328186
0.897170901298523,0.01944388449192047,0.9149375557899475,0.8940773010253906,0.020161671563982964,0.9128645062446594
0.8970310688018799,0.019563162699341774,0.9147334098815918,0.8943063616752625,0.02007020078599453,0.9130502939224243
0.8968334197998047,0.019493205472826958,0.9146336913108826,0.8948362469673157,0.019959235563874245,0.9133648872375488
0.8971184492111206,0.01940232329070568,0.914868175983429,0.8948705792427063,0.01986423134803772,0.9135740399360657
0.8970603346824646,0.019388346001505852,0.9149135947227478,0.8949937224388123,0.020144404843449593,0.9135373830795288
0.897136926651001,0.01945493370294571,0.9149578809738159,0.894948422908783,0.01997465081512928,0.9130356907844543
0.896430253982544,0.0195634588599205,0.9140547513961792,0.8955342173576355,0.019816668704152107,0.9140036702156067
0.8969079852104187,0.019561808556318283,0.9146018028259277,0.8934314250946045,0.02008376270532608,0.9117540121078491
0.8968167901039124,0.01939457096159458,0.9143388867378235,0.8925340175628662,0.020008139312267303,0.9117256999015808
0.8965065479278564,0.019434116780757904,0.9144120216369629,0.8940794467926025,0.019820265471935272,0.9128949046134949
0.8972215056419373,0.019278233870863914,0.9151855707168579,0.8957061767578125,0.019790830090641975,0.9139583706855774
0.8973150849342346,0.019248362630605698,0.9151904582977295,0.8959999084472656,0.01966618373990059,0.9143797159194946
0.8980763554573059,0.019214002415537834,0.9158411622047424,0.8954914808273315,0.019622595980763435,0.9142817854881287
0.8979175090789795,0.01917286217212677,0.9157814979553223,0.8955676555633545,0.019690141081809998,0.9142149686813354
0.89810711145401,0.01912396401166916,0.9159480333328247,0.8960444927215576,0.019615089520812035,0.9147197604179382
0.8976694941520691,0.019316118210554123,0.9155097007751465,0.8955113291740417,0.01991451531648636,0.9138144254684448
0.8967079520225525,0.019492466002702713,0.9145116806030273,0.8958108425140381,0.019803719595074654,0.9141342043876648
0.8980095386505127,0.019233986735343933,0.9157096743583679,0.8960936069488525,0.019623814150691032,0.9148545265197754
0.8982928395271301,0.019063061103224754,0.9161465764045715,0.8962509036064148,0.019505413249135017,0.9148774743080139
0.8982532024383545,0.019100887700915337,0.916046142578125,0.8964914083480835,0.01950758323073387,0.9150108695030212
0.8985835909843445,0.018994856625795364,0.9163461923599243,0.896556556224823,0.019488507881760597,0.9152635335922241
0.8989551067352295,0.01894458197057247,0.9167224168777466,0.896619439125061,0.019425876438617706,0.9152769446372986
0.8989048004150391,0.018927045166492462,0.9167097210884094,0.8965815901756287,0.019395332783460617,0.9153297543525696
0.8990519046783447,0.01887068711221218,0.9168208241462708,0.8965638875961304,0.019409937784075737,0.9152047038078308
0.898848295211792,0.018922584131360054,0.9167320728302002,0.8970367312431335,0.019401151686906815,0.9154052138328552
0.8990272879600525,0.018933003768324852,0.9167549014091492,0.8963028192520142,0.019415302202105522,0.9150865077972412
0.8987843990325928,0.018881481140851974,0.9166818857192993,0.8967527747154236,0.0193560142070055,0.9154570698738098
0.8988523483276367,0.018878096714615822,0.9166504740715027,0.8972532749176025,0.019437646493315697,0.9155162572860718
0.8990679979324341,0.01889839768409729,0.9167818427085876,0.896531343460083,0.019430818036198616,0.9151238203048706
0.8988932371139526,0.018879001960158348,0.9166366457939148,0.8960809111595154,0.01947762630879879,0.9148827791213989
0.8990840911865234,0.01885068416595459,0.9169214963912964,0.896790623664856,0.019334930926561356,0.9153944253921509
0.8993311524391174,0.018806040287017822,0.9171645641326904,0.8968145847320557,0.019378088414669037,0.9152358770370483
0.8992155194282532,0.018833938986063004,0.916865348815918,0.8970912098884583,0.019633319228887558,0.9153043031692505
0.8989115357398987,0.018929658457636833,0.9167298078536987,0.8969128131866455,0.019325539469718933,0.9154637455940247
0.8995670676231384,0.01870439387857914,0.9174092411994934,0.8974769711494446,0.019199781119823456,0.9160828590393066
0.899702787399292,0.018642373383045197,0.9176005721092224,0.8976064920425415,0.019290044903755188,0.9158617854118347
0.8995450735092163,0.01872437447309494,0.9172719717025757,0.8966423273086548,0.019411349669098854,0.9146344661712646
0.8985277414321899,0.018874481320381165,0.9163521528244019,0.897337019443512,0.019260842353105545,0.9159709215164185
0.8996681571006775,0.018754320219159126,0.9174647927284241,0.8969442844390869,0.019316675141453743,0.9157779216766357
0.8992370367050171,0.01876303367316723,0.9171725511550903,0.8975691199302673,0.01913616806268692,0.9161630272865295
0.8992172479629517,0.01884600706398487,0.9169653654098511,0.8973983526229858,0.019297955557703972,0.9160099625587463
0.8993377685546875,0.018877491354942322,0.9170846939086914,0.896557629108429,0.019269313663244247,0.9154047966003418
0.8994808197021484,0.018765956163406372,0.91742342710495,0.897279679775238,0.019352344796061516,0.9157540202140808
0.8998402953147888,0.018690409138798714,0.9176453948020935,0.8978950381278992,0.019162852317094803,0.916405200958252
0.8998526930809021,0.01867310330271721,0.9176427125930786,0.897286057472229,0.019109856337308884,0.9160324931144714
0.8999969363212585,0.018538231030106544,0.9178402423858643,0.8972840905189514,0.019160406664013863,0.9158552289009094
0.9001728296279907,0.01850193366408348,0.9180168509483337,0.8977412581443787,0.01905691996216774,0.9163932204246521
0.8998163938522339,0.018607255071401596,0.917654812335968,0.8980154395103455,0.019081568345427513,0.9164896011352539
0.9002478122711182,0.018586374819278717,0.9180765151977539,0.8973806500434875,0.01931047812104225,0.9160254597663879
0.9003865718841553,0.01855466701090336,0.9181723594665527,0.8981495499610901,0.019039979204535484,0.9165591597557068
0.9003769159317017,0.01847337931394577,0.9181835055351257,0.8979084491729736,0.019022978842258453,0.9163976311683655
0.9004510641098022,0.01844846084713936,0.9182030558586121,0.8979634046554565,0.019007816910743713,0.9166377186775208
0.9006934762001038,0.018395543098449707,0.9186021089553833,0.8982104659080505,0.01900855451822281,0.9164409637451172
0.9005315899848938,0.018458696082234383,0.9182184338569641,0.8974494934082031,0.01902187243103981,0.9162948727607727
0.900653064250946,0.01838119514286518,0.918485164642334,0.898360013961792,0.018898148089647293,0.9168621897697449
0.9005682468414307,0.01836034096777439,0.9184730052947998,0.8979954719543457,0.01892954111099243,0.9165859818458557
0.9007815718650818,0.018339402973651886,0.9186261892318726,0.8983967304229736,0.018937066197395325,0.9169825315475464
0.9008703827857971,0.018359746783971786,0.918666422367096,0.8980276584625244,0.0190811175853014,0.9167820811271667
0.9003616571426392,0.018428673967719078,0.918159544467926,0.8974968194961548,0.01902158372104168,0.9159814715385437
0.9006510376930237,0.01832418702542782,0.9184932112693787,0.8978598117828369,0.018971603363752365,0.9161522388458252
0.9007261395454407,0.018317367881536484,0.9185155630111694,0.8979649543762207,0.019051559269428253,0.9167092442512512
0.9007871747016907,0.018332380801439285,0.9186713099479675,0.8982658386230469,0.018952248618006706,0.9165458679199219
0.9008671045303345,0.018303941935300827,0.9185805916786194,0.8982760906219482,0.01903887651860714,0.916923463344574
0.9008836150169373,0.01832028478384018,0.9187405705451965,0.8982660174369812,0.01896032504737377,0.916773796081543
0.9004258513450623,0.018389036878943443,0.918170690536499,0.8979824781417847,0.01885659620165825,0.9167850017547607
0.9007371068000793,0.01828736998140812,0.9186477661132812,0.8985652327537537,0.018769707530736923,0.9171414375305176
0.9010937213897705,0.018241852521896362,0.9189044237136841,0.8986526727676392,0.018776992335915565,0.9171650409698486
0.9011637568473816,0.018205957487225533,0.9190219640731812,0.8978668451309204,0.018965639173984528,0.9167453646659851
0.9008880853652954,0.018281005322933197,0.9187755584716797,0.8984875679016113,0.018760226666927338,0.9171783328056335
0.9009304642677307,0.01826505921781063,0.918832004070282,0.8973181247711182,0.019421186298131943,0.9156599044799805
0.8998925685882568,0.01851690001785755,0.9175952076911926,0.8982437252998352,0.018902715295553207,0.9167696237564087
0.9009510278701782,0.018281396478414536,0.9187855124473572,0.8976086378097534,0.018853718414902687,0.916460394859314
0.9006819725036621,0.01828462816774845,0.9185156226158142,0.8987359404563904,0.018842438235878944,0.9169940948486328
0.9005335569381714,0.01833365298807621,0.9182663559913635,0.897980809211731,0.018874330446124077,0.9165514707565308
0.9009572267532349,0.018211109563708305,0.9188366532325745,0.8988279700279236,0.01869715377688408,0.9173789620399475
0.9013763666152954,0.018223561346530914,0.9192306399345398,0.8965106010437012,0.019083982333540916,0.9152052402496338
0.9004374146461487,0.018400754779577255,0.9183428287506104,0.8980882167816162,0.018905406817793846,0.9168447256088257
0.9012477397918701,0.01818077266216278,0.9191303849220276,0.8983761668205261,0.018705464899539948,0.9171979427337646
0.9014096856117249,0.018046032637357712,0.9193242788314819,0.8982936143875122,0.018699051812291145,0.9171165227890015
0.9010723829269409,0.01813044399023056,0.9189760684967041,0.8965862989425659,0.01961681991815567,0.9155410528182983
0.9009422659873962,0.018406536430120468,0.9186921715736389,0.8986236453056335,0.018879670649766922,0.9168893694877625
0.900952160358429,0.018250910565257072,0.9186751246452332,0.8987231254577637,0.018706437200307846,0.9171527624130249
0.901217520236969,0.018108118325471878,0.9191046357154846,0.8983349800109863,0.0186399444937706,0.9171931743621826
0.9015995264053345,0.017999758943915367,0.9195067286491394,0.8987588286399841,0.018674490973353386,0.9173395037651062
0.9016817212104797,0.0179790947586298,0.91959148645401,0.8992025852203369,0.018533147871494293,0.9177800416946411
0.9017261862754822,0.017986223101615906,0.9196135401725769,0.8990222215652466,0.019029082730412483,0.9174962639808655
0.9012425541877747,0.018269740045070648,0.919074535369873,0.8965470790863037,0.01887630857527256,0.9155106544494629
0.9013136625289917,0.018003499135375023,0.9191282987594604,0.8984366059303284,0.018630001693964005,0.9171460866928101
0.9016759991645813,0.017945297062397003,0.9195654392242432,0.8990882635116577,0.018526200205087662,0.9177927374839783
0.9018741846084595,0.017871195450425148,0.9197995066642761,0.8991935849189758,0.018500495702028275,0.9179045557975769
0.9019289016723633,0.017903249710798264,0.9198427200317383,0.899110734462738,0.01846648007631302,0.9178828597068787
0.9019179344177246,0.017834294587373734,0.9198585152626038,0.8991928100585938,0.01853233017027378,0.917629599571228
0.9018852710723877,0.01788109540939331,0.9197384715080261,0.8991096615791321,0.01848773844540119,0.9178784489631653
0.9018436670303345,0.017910758033394814,0.9198034405708313,0.8980264067649841,0.018742943182587624,0.916793942451477
0.9003730416297913,0.018342390656471252,0.9180082678794861,0.8979421854019165,0.019001077860593796,0.9157540202140808
0.9003193378448486,0.018240438774228096,0.9179882407188416,0.8988087177276611,0.018594637513160706,0.9173077940940857
0.8992754220962524,0.018521074205636978,0.9168792366981506,0.8846838474273682,0.029688110575079918,0.8987708687782288
0.885691225528717,0.026218516752123833,0.9004483819007874,0.8889591693878174,0.022422801703214645,0.9054953455924988
0.892274796962738,0.020948169752955437,0.9100717306137085,0.8931317329406738,0.02049246057868004,0.9108371734619141
0.8962246775627136,0.019626038148999214,0.9135404825210571,0.894926130771637,0.01983311027288437,0.9133606553077698
0.8982219696044922,0.019106371328234673,0.9158400297164917,0.8969114422798157,0.019396033138036728,0.9152860045433044
0.8991482257843018,0.018821505829691887,0.9167562127113342,0.8974481225013733,0.01916136033833027,0.9162425994873047
0.8999996185302734,0.018499040976166725,0.9178476929664612,0.8979198932647705,0.018888184800744057,0.9166688919067383
0.9006195068359375,0.01830269955098629,0.9184359908103943,0.8983799815177917,0.018749184906482697,0.9171246290206909
0.9009411334991455,0.01818014867603779,0.9187561273574829,0.8981384038925171,0.018715236335992813,0.9170290231704712
0.9007917046546936,0.018154600635170937,0.9186980128288269,0.898568868637085,0.018617261201143265,0.9173721671104431
0.9012064337730408,0.018064875155687332,0.9191001057624817,0.8984730243682861,0.018615074455738068,0.9173081517219543
0.9011362791061401,0.018038704991340637,0.9191140532493591,0.8989335894584656,0.01856236159801483,0.9173629879951477
0.9015140533447266,0.017975732684135437,0.9193028211593628,0.8986876010894775,0.018559705466032028,0.9175054430961609
0.9014885425567627,0.01796313375234604,0.9194216728210449,0.8989187479019165,0.018503239378333092,0.9177621006965637
0.9018194675445557,0.01788240671157837,0.9197155237197876,0.8987438678741455,0.018484413623809814,0.9176643490791321
0.9019899368286133,0.017838841304183006,0.9198828339576721,0.8991723656654358,0.018408095464110374,0.9180066585540771
0.9020769000053406,0.017799528315663338,0.9200119376182556,0.8994006514549255,0.018431872129440308,0.9181363582611084
0.9021366238594055,0.017769575119018555,0.9200348854064941,0.8995080590248108,0.018356863409280777,0.9180322885513306
0.9022183418273926,0.0177165437489748,0.920099675655365,0.8995769023895264,0.018340643495321274,0.9181308746337891
0.9021616578102112,0.01770482026040554,0.920025646686554,0.8984637260437012,0.01839112676680088,0.9174573421478271
0.9020172953605652,0.017737718299031258,0.9200547337532043,0.8995054364204407,0.018334466964006424,0.9182632565498352
0.9022546410560608,0.017741411924362183,0.9201966524124146,0.8996685743331909,0.018337806686758995,0.918247401714325
0.902360737323761,0.01768890768289566,0.9202844500541687,0.899583101272583,0.01834861747920513,0.9183067083358765
0.9023537039756775,0.01763640157878399,0.9202926754951477,0.8994742035865784,0.018300965428352356,0.9182062149047852
0.9024202227592468,0.0176292285323143,0.9203165173530579,0.8994801044464111,0.018236111849546432,0.9183111190795898
0.9024004340171814,0.017645662650465965,0.9203605651855469,0.8997814655303955,0.018295099958777428,0.9183657765388489
0.902571439743042,0.017597978934645653,0.9204701781272888,0.8993663191795349,0.018252961337566376,0.9182022213935852
0.9024844169616699,0.017565429210662842,0.9204292893409729,0.8992034792900085,0.0183304101228714,0.9180459976196289
0.9022572636604309,0.017645468935370445,0.9202547073364258,0.899940013885498,0.018246212974190712,0.9184913635253906
0.9025806784629822,0.01767106167972088,0.9204531311988831,0.8996453881263733,0.01822737604379654,0.9183592796325684
0.9024680852890015,0.01764265075325966,0.9203749299049377,0.8988726735115051,0.01827489212155342,0.9179006814956665
0.9025314450263977,0.017536288127303123,0.9204986691474915,0.8992151021957397,0.01831798441708088,0.9181039929389954
0.9024572968482971,0.017570635303854942,0.9204084277153015,0.8995109796524048,0.01826230250298977,0.9182537794113159
0.9028904438018799,0.0174820888787508,0.9207943081855774,0.8996850848197937,0.018167242407798767,0.9185301661491394
0.9028130173683167,0.017520228400826454,0.9207504987716675,0.8999374508857727,0.018218938261270523,0.9186846017837524
0.9028570652008057,0.017498942092061043,0.9208054542541504,0.9000611901283264,0.01832060143351555,0.9186045527458191
0.9027570486068726,0.01752977818250656,0.9206521511077881,0.9000726342201233,0.01813240721821785,0.9187015295028687
0.9028562307357788,0.017431706190109253,0.9207956194877625,0.899838387966156,0.018230294808745384,0.9181806445121765
0.9026806354522705,0.0175197534263134,0.9205864667892456,0.8990882635116577,0.018217680975794792,0.9181320071220398
0.9025453925132751,0.017471374943852425,0.9205114245414734,0.8998408317565918,0.018138723447918892,0.9185278415679932
0.902758002281189,0.017467914149165154,0.9206514358520508,0.8998157978057861,0.018219763413071632,0.918437659740448
0.9026876091957092,0.01748199388384819,0.920520007610321,0.9000587463378906,0.018229935318231583,0.9187197089195251
0.9029518365859985,0.017430992797017097,0.9208497405052185,0.9001075625419617,0.01806025579571724,0.918738067150116
0.9028310179710388,0.01741017960011959,0.920769453048706,0.8997047543525696,0.018180472776293755,0.9185084104537964
0.9029954075813293,0.017409702762961388,0.9209063649177551,0.9000845551490784,0.018177229911088943,0.9187951683998108
0.9026833176612854,0.01755295693874359,0.9205476641654968,0.900037407875061,0.018248092383146286,0.9187772870063782
0.9025510549545288,0.017558638006448746,0.9204422235488892,0.8986314535140991,0.018233859911561012,0.9176973104476929
0.9022532105445862,0.017485303804278374,0.9202560782432556,0.9000607132911682,0.018135517835617065,0.9185362458229065
0.902779757976532,0.017445821315050125,0.920694887638092,0.8999296426773071,0.018207935616374016,0.9183797836303711
0.9028890132904053,0.017490370199084282,0.9206432104110718,0.9000720381736755,0.0181592870503664,0.9187802076339722
0.9027891159057617,0.017471030354499817,0.9207382798194885,0.8997399806976318,0.018065670505166054,0.9185429215431213
0.9030480980873108,0.017351306974887848,0.9209251999855042,0.8999003767967224,0.01810613088309765,0.9185985326766968
